px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.37605	-10.4374	-2.51894	-1.57167	-0.935848	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.110224
4.3982	-10.2859	-2.54413	-1.6384	-0.948013	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.206208
4.41818	-10.1475	-2.5465	-1.69508	-0.946404	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.14656
4.47112	-9.9909	-2.59201	-1.77142	-0.96493	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.491896
4.51068	-9.84457	-2.60429	-1.83065	-0.960788	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.247158
4.58013	-9.68755	-2.66229	-1.90389	-0.973568	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.409223
4.64161	-9.54967	-2.66584	-1.96443	-0.970702	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.170186
4.73894	-9.39771	-2.73841	-2.04112	-0.984501	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.551791
4.79938	-9.23944	-2.93622	-2.07252	-0.954689	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	1.73678
4.90252	-9.08246	-3.0005	-2.13581	-0.962637	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.21609
5.01855	-8.96566	-2.87859	-2.21646	-0.985283	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.33932
5.12319	-8.84093	-2.88993	-2.27348	-0.978397	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0147297
5.2033	-8.70442	-2.98811	-2.29689	-0.945389	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	1.92524
5.32562	-8.57396	-3.02835	-2.35097	-0.946927	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.0577745
5.41008	-8.44596	-3.06311	-2.37048	-0.913999	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.03969
5.51017	-8.34589	-2.99018	-2.41512	-0.910165	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.171247
5.54721	-8.23091	-2.98284	-2.39268	-0.827792	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	12.7141
5.66015	-8.11638	-3.01586	-2.43	-0.824785	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.199922
5.77376	-7.99813	-3.02287	-2.46042	-0.806511	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.740309
5.89223	-7.89186	-3.00438	-2.49908	-0.80231	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.212823
6.01035	-7.78991	-2.97578	-2.53058	-0.784766	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.436967
6.14949	-7.69014	-2.9987	-2.5714	-0.782755	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.0451618
6.21927	-7.60611	-2.80277	-2.5694	-0.715247	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	4.93176
6.34734	-7.51037	-2.85892	-2.59877	-0.709163	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.274726
6.42973	-7.42483	-2.64914	-2.59973	-0.645559	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	4.35409
6.56342	-7.32931	-2.70158	-2.62723	-0.637648	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.308597
6.64232	-7.26104	-2.51533	-2.63031	-0.587665	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.89598
6.7687	-7.16078	-2.61043	-2.6443	-0.571772	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.965551
6.87676	-7.0927	-2.58665	-2.66494	-0.56081	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.316362
6.99092	-7.01525	-2.61036	-2.68286	-0.550798	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.425804
7.09479	-6.94424	-2.49532	-2.69381	-0.521913	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.2079
7.24037	-6.85161	-2.58919	-2.70771	-0.505569	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.580906
7.30399	-6.78624	-2.29444	-2.69354	-0.443775	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	4.65022
7.42967	-6.69069	-2.4022	-2.69291	-0.419218	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	1.18903
7.54138	-6.63134	-2.40868	-2.70837	-0.412055	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.14587
7.66327	-6.54858	-2.47645	-2.71135	-0.393458	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.647005
7.8282	-6.49134	-2.78714	-2.75675	-0.437051	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.82029
7.96579	-6.41591	-2.83372	-2.76496	-0.422742	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.33831
8.01343	-6.34941	-2.22358	-2.72692	-0.326856	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	13.032
8.1452	-6.2586	-2.31434	-2.72131	-0.302025	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.828698
8.20869	-6.19303	-1.99224	-2.70177	-0.250898	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	4.74198
8.33382	-6.09422	-2.10781	-2.68563	-0.219965	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	1.24444
8.49823	-6.02971	-2.50556	-2.7203	-0.258684	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	5.17818
8.64046	-5.93656	-2.58317	-2.71259	-0.236353	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.614367
8.76711	-5.8662	-2.58552	-2.71663	-0.227241	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.477233
8.92156	-5.76351	-2.68913	-2.70404	-0.201343	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.753712
8.98947	-5.68944	-2.34861	-2.67061	-0.140377	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	4.65844
9.12125	-5.58224	-2.46885	-2.64705	-0.109089	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	1.12515
9.22964	-5.50963	-2.39151	-2.63966	-0.0911255	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.425876
9.3538	-5.41559	-2.44858	-2.62645	-0.0730728	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.385725
9.38359	-5.33606	-1.88371	-2.56816	0.0158631	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	11.9113
9.5058	-5.21401	-2.04099	-2.53233	0.051351	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	1.50566
9.598	-5.13285	-2.04465	-2.5167	0.0654362	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.556561
9.72102	-4.99661	-2.20858	-2.4758	0.102649	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	1.69437
9.82733	-4.91232	-2.24051	-2.46696	0.10683	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.416233
9.94449	-4.78095	-2.36603	-2.43309	0.134595	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.94828
10.0364	-4.69106	-2.39662	-2.42003	0.14017	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.327508
10.1457	-4.55686	-2.52458	-2.38583	0.167214	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.958021
10.2171	-4.44466	-2.38746	-2.33993	0.215278	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	1.90723
10.3265	-4.29052	-2.52771	-2.30021	0.242981	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	1.00764
10.4393	-4.17964	-2.66047	-2.305	0.214573	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.18988
10.5497	-4.02669	-2.76807	-2.27453	0.233186	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.491712
10.6582	-3.90634	-2.83171	-2.27046	0.219709	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.218771
10.758	-3.77332	-2.85946	-2.25201	0.225866	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.0567179
10.8599	-3.64856	-2.86836	-2.24	0.225925	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0689582
10.9594	-3.49886	-2.92463	-2.21687	0.236471	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.165948
10.9955	-3.36664	-2.62459	-2.14415	0.325043	11.1095	-3.32648	11	-3.3	0.908632	2.72588	6.56662
11.0721	-3.21622	-2.68505	-2.1138	0.337188	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.247085
11.115	-3.07863	-2.58239	-2.0617	0.384036	10.9851	-2.95299	11.1	-3	0.909905	2.72971	1.85727
11.1809	-2.91969	-2.65801	-2.0277	0.396718	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.295989
11.1662	-2.77292	-2.4042	-1.91898	0.524928	11.0233	-2.67356	11.15	-2.7	0	2.72847	11.9003
11.2003	-2.61896	-2.46383	-1.87577	0.538382	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.474997
11.2061	-2.4668	-2.43399	-1.79452	0.616699	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.26465
11.2235	-2.31315	-2.48249	-1.74906	0.62733	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.373791
11.312	-2.22145	-2.42983	-1.82073	0.464059	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.5017
11.3507	-2.03594	-2.58303	-1.78721	0.471405	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.586787
11.2974	-1.88442	-2.46289	-1.64839	0.640391	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.2528
11.2981	-1.70985	-2.56476	-1.60247	0.650273	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.503776
11.2993	-1.56205	-2.58677	-1.56319	0.655803	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0531551
11.2922	-1.39289	-2.65876	-1.5226	0.65964	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.185431
11.238	-1.2137	-2.82384	-1.42411	0.754189	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	5.67569
11.203	-1.05953	-2.82608	-1.37703	0.759233	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.120832
11.0844	-0.847689	-3.22788	-1.23754	0.906415	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	13.9836
11.0089	-0.702027	-3.17539	-1.17791	0.915948	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.294919
10.9486	-0.559178	-3.06695	-1.13799	0.896405	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.53298
10.8685	-0.420356	-3.03779	-1.083	0.902116	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.0777145
10.6927	-0.225042	-3.6968	-0.959522	1.02507	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	18.105
10.5782	-0.136463	-3.55368	-0.889468	0.993242	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.874574
10.4951	-0.0362163	-3.17275	-0.852447	0.966915	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	3.53415
10.3742	0.0109929	-2.99497	-0.770637	0.986658	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	1.64289
10.2293	0.120825	-3.16807	-0.703491	0.989979	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	1.60116
10.0903	0.140936	-3.00235	-0.613574	1.0085	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	2.31801
9.94562	0.216368	-3.02127	-0.548753	0.999271	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.619688
9.79765	0.226231	-2.91206	-0.461542	1.01355	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.91502
9.70077	0.244436	-2.44182	-0.396635	1.00325	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.06101
9.57686	0.25374	-2.39224	-0.324012	1.00695	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.66696
9.43701	0.291894	-2.55725	-0.266992	0.999316	9.56225	0.148577	9.4	0.15	-2.72659	0	1.06011
9.29463	0.282522	-2.53065	-0.190278	1.00675	9.25348	0.150166	9.25	0.15	-2.72658	0	1.1168
9.14721	0.300551	-2.59542	-0.131432	0.999171	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.253271
8.99397	0.299334	-2.60696	-0.0664352	0.999556	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.360993
8.84346	0.304813	-2.70394	-0.0119172	0.993206	8.94634	0.26481	8.8	0.25	-2.72783	0	0.354059
8.68636	0.292093	-2.71669	0.0491379	0.992831	8.64483	0.254352	8.65	0.25	-2.7278	0	0.173487
8.5334	0.278484	-2.72853	0.105262	0.988726	8.46866	0.251128	8.5	0.25	-2.72395	0	0.0624884
8.37994	0.256753	-2.73721	0.161072	0.985225	8.35775	0.250149	8.35	0.25	-2.72395	0	0.0290554
8.23049	0.226466	-2.771	0.215663	0.981584	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.0715004
8.07348	0.181877	-2.79067	0.273964	0.980547	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.146577
7.85152	0.143731	-3.50783	0.305806	0.962541	7.74678	0.154598	7.85	0.15	-3.9992	0	11.3197
7.67834	0.0982156	-3.51552	0.348058	0.958402	7.63715	0.143302	7.65	0.15	-3.99916	0	0.202016
7.59259	0.0411601	-2.86711	0.412711	0.975384	7.61982	0.157052	7.55	0.15	-1.99868	0	10.5405
7.4624	0.0184015	-2.83849	0.442427	0.956378	7.43926	0.160393	7.45	0.15	-1.99866	0	1.16001
7.30894	-0.0369474	-2.97299	0.482199	0.945734	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	1.06416
7.17055	-0.0809163	-2.93037	0.516923	0.932798	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.921145
7.06413	-0.147673	-2.6599	0.571555	0.939294	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.79696
6.94724	-0.210766	-2.62996	0.61426	0.932099	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.2503
6.84786	-0.287622	-2.49729	0.667734	0.936463	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.439116
6.74699	-0.36851	-2.47965	0.716704	0.933703	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.039522
6.64382	-0.459097	-2.53878	0.763404	0.926376	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.310158
6.54907	-0.556403	-2.53046	0.814319	0.926357	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.012741
6.4643	-0.672394	-2.51419	0.875723	0.936634	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.487754
6.36886	-0.821593	-2.61151	0.943695	0.950102	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.873104
6.36689	-0.979719	-2.18488	1.09171	1.0672	6.35624	-1.10001	6.35	-1.1	0	-2.99522	21.3798
6.31841	-1.12017	-2.28647	1.16332	1.01266	6.36321	-1.25111	6.35	-1.25	0	-2.99519	1.09419
6.28922	-1.29341	-2.31422	1.27122	1.02483	6.30992	-1.40686	6.35	-1.4	0	-2.72817	5.39382
6.26479	-1.45003	-2.39748	1.34283	1.01218	6.35537	-1.55723	6.35	-1.55	0	-2.72817	1.07625
6.25611	-1.63388	-2.54358	1.4346	1.01909	6.50996	-1.74616	6.35	-1.7	0	-2.72628	3.37557
6.25636	-1.78623	-2.57043	1.50038	1.00966	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.63818
6.25208	-1.92929	-2.56142	1.55524	1.0016	6.38849	-2.02257	6.35	-2	0	-2.73154	0.410897
6.26654	-2.08526	-2.59956	1.61772	0.998812	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.52192
6.27031	-2.20301	-2.51348	1.66184	0.990613	6.28921	-2.27735	6.35	-2.3	0	-2.99503	0.517478
6.28918	-2.35477	-2.5868	1.71367	0.987399	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.500828
6.32106	-2.55211	-2.90037	1.77387	0.99072	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	2.13901
6.3716	-2.7166	-2.92508	1.83448	0.988259	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.448972
6.41702	-2.87176	-2.92903	1.8886	0.983991	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.00236232
6.48333	-3.02125	-2.92654	1.9487	0.98321	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.210131
6.53166	-3.12874	-2.55872	2.00012	0.971408	6.70928	-3.32749	6.55	-3.25	0	-3.63617	3.84901
6.58328	-3.30097	-2.65337	2.04036	0.960221	6.54763	-3.45513	6.55	-3.45	0	-3.63613	1.44342
6.64242	-3.44269	-2.66233	2.08571	0.954502	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.590399
6.70408	-3.60549	-2.72647	2.12336	0.943065	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	1.17037
6.77354	-3.73006	-2.63466	2.16972	0.937676	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.531857
6.85623	-3.86644	-2.66706	2.21517	0.932344	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.279032
6.9595	-4.01236	-2.80477	2.26249	0.928983	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.5879
7.0404	-4.17111	-2.85421	2.29056	0.909065	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	1.80274
7.09871	-4.25316	-2.35786	2.33127	0.896245	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	5.74736
7.16441	-4.38894	-2.39497	2.35249	0.870446	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.13361
7.25764	-4.50812	-2.49967	2.38803	0.859102	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.27586
7.31633	-4.64909	-2.51456	2.3945	0.820582	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.656
7.44035	-4.79156	-2.89817	2.42488	0.807753	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.89212
7.51702	-4.95062	-2.91327	2.42141	0.759872	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.89932
7.58984	-5.0459	-2.69204	2.44162	0.740766	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.7066
7.64231	-5.20426	-2.7147	2.41743	0.677536	7.46174	-5.44979	7.45	-5.45	0.999999	-3	5.34864
7.72754	-5.30801	-2.59313	2.4381	0.65995	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.61676
7.79514	-5.46035	-2.61166	2.42127	0.604628	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	3.29493
7.87967	-5.56224	-2.4588	2.43786	0.586563	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	1.76199
7.92699	-5.72622	-2.47573	2.39967	0.513693	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	4.98983
8.01484	-5.83309	-2.49133	2.41216	0.497592	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.968373
8.07495	-5.98294	-2.50667	2.38455	0.441237	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	2.70477
8.20423	-6.1219	-3.02906	2.39625	0.432689	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	6.35335
8.27213	-6.28322	-3.04386	2.36228	0.37566	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	2.54074
8.33153	-6.37347	-2.48492	2.36394	0.353074	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.49729
8.38308	-6.52157	-2.49256	2.33071	0.299634	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	2.06054
8.46703	-6.6341	-2.53957	2.33429	0.286885	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.862747
8.50852	-6.7974	-2.55158	2.28721	0.223984	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.85409
8.6298	-6.9478	-2.92492	2.29315	0.219704	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.32796
8.68485	-7.12364	-2.9383	2.24889	0.163577	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	2.1637
8.77069	-7.24904	-2.83606	2.24805	0.152877	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.426484
8.8374	-7.39366	-2.83432	2.22829	0.124904	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.599093
8.91908	-7.51408	-2.90829	2.22882	0.119857	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.708948
8.96525	-7.67047	-2.92144	2.1921	0.0774237	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.27206
9.01684	-7.77787	-2.59094	2.18039	0.0585715	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	2.89734
9.05273	-7.94917	-2.62587	2.13358	0.00907807	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.68057
9.09646	-8.05206	-2.34681	2.12026	-0.00728118	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	1.90998
9.12695	-8.18928	-2.35373	2.08737	-0.0391199	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.842681
9.19239	-8.31668	-2.47632	2.08187	-0.0412045	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.509336
9.23148	-8.46533	-2.50028	2.05084	-0.0693117	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.586495
9.31629	-8.62242	-2.89973	2.05376	-0.0577462	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	3.99928
9.37507	-8.78899	-2.92998	2.03118	-0.0768416	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.308166
9.43606	-8.92662	-2.83519	2.02133	-0.0838306	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.21566
9.48479	-9.09453	-2.86932	1.9947	-0.105643	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.355413
9.54115	-9.23216	-2.87609	1.9854	-0.10972	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.143189
9.5855	-9.38792	-2.90891	1.96304	-0.126517	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.267131
9.61244	-9.49907	-2.48342	1.9385	-0.150959	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	4.36393
9.65398	-9.63825	-2.50078	1.92193	-0.159186	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0647214
9.68876	-9.75538	-2.36872	1.90703	-0.167068	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.413647
9.70592	-9.90412	-2.40144	1.87348	-0.190953	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.405548
9.758	-10.0525	-2.74877	1.87325	-0.176024	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.15184
9.78287	-10.2028	-2.77565	1.84859	-0.191632	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.195116
9.8258	-10.3557	-2.83883	1.83955	-0.188805	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.121927
9.86294	-10.5142	-2.85316	1.82472	-0.193271	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0344096
9.88033	-10.6391	-2.57304	1.79951	-0.213412	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.81862
9.88937	-10.8013	-2.6127	1.7668	-0.234145	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.306937
9.90093	-10.925	-2.46639	1.74423	-0.246305	9.75887	-10.887	9.85	-11	0	-2.72395	0.669709
9.90197	-11.0847	-2.51201	1.7101	-0.266585	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.328121
9.91928	-11.2282	-2.54483	1.69424	-0.267296	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0741072
9.9079	-11.3932	-2.59263	1.65534	-0.291015	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.405032
9.91886	-11.5416	-2.6024	1.63798	-0.292592	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.176772
9.89899	-11.7042	-2.64073	1.5991	-0.314767	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.348794
9.8906	-11.8247	-2.52891	1.57286	-0.328429	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.401849
9.84757	-11.9859	-2.60325	1.52203	-0.362128	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.857618
9.78314	-12.044	-1.8269	1.43632	-0.452948	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	18.1557
9.70822	-12.1827	-1.92326	1.3649	-0.497792	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	1.64716
9.67879	-12.2977	-1.99072	1.33483	-0.498806	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.380114
9.56263	-12.4674	-2.16428	1.23921	-0.564274	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	3.67112
9.4915	-12.5311	-1.82153	1.15597	-0.636096	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	5.92101
9.37104	-12.6715	-2.00597	1.06473	-0.692722	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	3.12925
9.29701	-12.7552	-1.90217	0.99733	-0.729741	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.28171
9.15693	-12.8926	-2.10202	0.904384	-0.779517	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	2.67387
9.01437	-12.9397	-1.78572	0.729692	-0.951906	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	19.2418
8.8561	-13.0423	-1.99698	0.630719	-0.982322	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	2.56318
8.75687	-13.0988	-2.02379	0.566187	-0.976923	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.561648
8.56792	-13.2034	-2.32278	0.477748	-1.00096	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	3.39164
8.34141	-13.2365	-2.59302	0.291111	-1.09108	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	17.7315
8.20999	-13.2504	-2.5756	0.223767	-1.03672	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.691836
8.09761	-13.2747	-2.45438	0.182063	-1.02482	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.846837
7.93426	-13.2965	-2.52914	0.11831	-1.01614	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.483222
7.71903	-13.2981	-2.88608	0.0309689	-1.01275	7.57824	-13.1345	7.65	-13.25	-3.62957	0	4.75968
7.53139	-13.2961	-2.95544	-0.0301331	-1.00532	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.494358
7.39498	-13.2913	-2.80134	-0.078566	-0.997446	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.711719
7.21017	-13.2757	-2.87938	-0.134253	-0.992979	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.450738
7.07568	-13.2523	-2.72157	-0.187038	-0.986502	6.97467	-13.1643	7	-13.25	-2.72703	0	0.824648
6.90331	-13.2292	-2.78447	-0.236354	-0.981666	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.206887
6.74416	-13.19	-2.85552	-0.289611	-0.978873	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.140035
